収支区分,管理番号,発生日,決済期日,取引先コード,取引先,勘定科目,税区分,金額,税計算区分,税額,備考,品目,部門,メモタグ（複数指定可、カンマ区切り）,決済日,決済口座,決済金額
,104026,20230930,,4019,㈱貢献　経費,事務消耗品費,課対仕入10%,1056000.0000,内税,96000.0000,IC会員カード　1,000枚,備品,スパークル府中,,,,,,
,104026,20230930,,4019,㈱貢献　経費,販売促進費,課対仕入10%,32450.0000,内税,2950.0000,Ｓフラッグ,販促物,スパークル府中,,,,,,
,104026,20230930,,4019,㈱貢献　経費,事務消耗品費,課対仕入10%,47300.0000,内税,4300.0000,ブロッケンウォーター,備品,スパークル府中,,,,,,
,104026,20230930,,4019,㈱貢献　経費,事務消耗品費,課対仕入10%,30800.0000,内税,2800.0000,冷蔵ロッカー用ケーシング,備品,スパークル府中,,,,,,
,104026,20230930,,4019,㈱貢献　経費,事務消耗品費,課対仕入10%,4070.0000,内税,370.0000,冷蔵ロッカー用マスターキー,備品,スパークル府中,,,,,,
,104026,20230930,,4019,㈱貢献　経費,販売促進費,課対仕入10%,38500.0000,内税,3500.0000,ICバナーゲート,販促物,スパークル府中,,,,,,
,104026,20230930,,4019,㈱貢献　経費,運賃荷造費,課対仕入10%,8030.0000,内税,730.0000,運賃,配送費・運賃,スパークル府中,,,,,,
,104026,20230930,,4019,㈱貢献　経費,販売促進費,課対仕入10%,233640.0000,内税,21240.0000,サンプリングスタッフ,個店イベント,スパークル府中,,,,,,
支出,104027,20230930,,3037,㈱データサポート,販売促進費,課対仕入10%,21450.0000,内税,1950.0000,携帯充電器,アメニティ用品,スパークル府中,,,,,,
支出,104028,20230930,,3035,キャノンマーケティングジャパン㈱,修繕費,課対仕入10%,13671.0000,内税,1242.0000,コピー使用料,パフォーマンスチャ－ジ,スパークル府中,,,,,,
支出,104029,20230930,,8403,くるる管理組合店舗部会,光熱費,課対仕入10%,1196185.0000,内税,108744.0000,電気代,電気代,スパークル府中,,,,,,
,104029,20230930,,8403,くるる管理組合店舗部会,水道料,課対仕入10%,103059.0000,内税,9369.0000,水道代,,スパークル府中,,,,,,
支出,104030,20230930,,8405,日本コマーシャルプロパティーズ㈱：くるる駐車場超過,販売促進費,課対仕入10%,150120.0000,内税,13647.0000,くるるお客様駐車場　9月分,お客様駐車券,CHIKASAKU,,,,,,
,104030,20230930,,8405,日本コマーシャルプロパティーズ㈱：くるる駐車場超過,販売促進費,課対仕入10%,2068560.0000,内税,188050.0000,くるるお客様駐車場　9月分,お客様駐車券,スパークル府中,,,,,,
支出,104031,20230930,,4018,㈱貢献　手形,少額資産,課対仕入10%,517000.0000,内税,47000.0000,スマパチユニット増台4台,,スパークル府中,,,,,,
